segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long,x,y,assigned_points
2381,169244325,,tertiary,13.2819468,101.2036211,13.2853829559,101.206181043,738744.046312,1469370.65279,5
2383,169244325,,tertiary,13.2898833589,101.206586751,13.293293,101.2069133,739057.715862,1470251.77646,5
2400,169250046,,tertiary,13.1335655949,101.22898079,13.1319641209,101.233291349,741638.83005,1452974.70865,1
2402,169250046,,tertiary,13.1295898102,101.237165142,13.1313719055,101.241351078,742530.388757,1452542.59937,1
2403,169250046,,tertiary,13.1313719055,101.241351078,13.1349276888,101.243075256,742982.640242,1452743.84541,1
2407,169250046,,tertiary,13.1482996881,101.245185077,13.1527571022,101.245854015,743381.776074,1454620.84412,1
2408,169250046,,tertiary,13.1527571022,101.245854015,13.1560794773,101.242961139,743449.922381,1455114.76755,1
2419,169615797,,tertiary,12.7136604,101.0012726,12.7169134851,101.004465567,717307.010622,1406306.32943,7
2425,169615797,,tertiary,12.7375389483,101.012726106,12.7420463219,101.013017649,718530.693338,1408957.9899,7
2427,169615797,,tertiary,12.7465276527,101.013606394,12.7510167029,101.013771371,718618.59342,1409953.29647,7
2430,169615797,,tertiary,12.7585579352,101.018187498,12.761551,101.0205517,719105.799431,1411288.26942,7
2431,170714873,,tertiary,13.0268249,100.9571246,13.0302378443,100.956923328,712247.773432,1440919.52664,3
2434,170714873,,tertiary,13.037676906,100.959937017,13.0418959228,100.96125747,712543.618421,1442122.59916,2
2438,170714873,,tertiary,13.0477065914,100.972622233,13.0495575953,100.976651256,713911.119558,1443243.00063,2
2439,170714873,,tertiary,13.0495575953,100.976651256,13.0524472289,100.980176035,714346.587382,1443451.20914,2
2443,173734521,,trunk,12.9686180663,100.975354886,12.9710636976,100.971481168,714275.490837,1434494.49494,3
2450,173734521,,trunk,12.9859348664,100.948364611,12.9884085713,100.944508434,711332.069996,1436387.97948,3
2452,173734521,,trunk,12.9909130862,100.940672861,12.9939545388,100.937301288,710493.289441,1436932.42018,3
2455,173880071,เทพประสิทธิ์,tertiary,12.9091268,100.8960595,12.9089619905,100.891455962,705719.856628,1427847.08395,3
2466,173882901,พัทยาใต้,tertiary,12.9229581054,100.883825976,12.9240036397,100.87939708,704380.850501,1429367.58743,3
2471,174262325,,trunk,12.9961366559,100.935865053,12.9926741168,100.938816718,709967.242909,1437506.40474,3
2472,174262325,,trunk,12.9926741168,100.938816718,12.9900241182,100.942534397,710290.412231,1437125.73345,3
2475,174262325,,trunk,12.9850600191,100.950235732,12.9825896126,100.954094074,711535.835314,1436292.73553,3
2481,174262325,,trunk,12.970164504,100.973335173,12.9676957075,100.977193844,714055.001979,1434663.90559,3
2486,174470648,,tertiary,13.0918274599,100.89214958,13.0950079787,100.894073121,705145.267129,1448058.10038,2
2491,174470648,,tertiary,13.1030157183,100.910576347,13.1039805,100.9152322,707134.390019,1449311.02654,2
2495,176114620,ถนนเลี่ยงเมืองชล,trunk,13.3315053,100.9861124,13.3315165863,100.981561248,715126.048908,1474656.1238,10
2496,176114620,ถนนเลี่ยงเมืองชล,trunk,13.3315165863,100.981561248,13.3322413851,100.977006812,714632.903189,1474653.43388,10
2499,176114992,ถนนเลี่ยงเมืองชล,trunk,13.3315538,100.9856017,13.3348210268,100.988518389,715070.669531,1474661.04784,10
2500,176114992,ถนนเลี่ยงเมืองชล,trunk,13.3348210268,100.988518389,13.3380697,100.9917285,715383.810503,1475025.09169,10
2501,176115909,,tertiary,13.0883636,100.9875146,13.088389,100.9893799,715491.332694,1447754.18501,2
2502,176115912,,tertiary,13.0883636,100.9875146,13.0886652102,100.982948326,715491.332694,1447754.18501,2
2512,176124967,,tertiary,13.086784,100.9945117,13.0828212421,100.996409248,716251.630619,1447585.38069,2
2516,176124967,,tertiary,13.0740596833,101.003066594,13.0736980356,101.007521736,717190.66586,1446184.79277,2
2517,176124967,,tertiary,13.0736980356,101.007521736,13.0739971207,101.012072913,717674.228657,1446148.60461,2
2518,176124967,,tertiary,13.0739971207,101.012072913,13.075093719,101.016531338,718167.629865,1446185.61664,2
2519,176124967,,tertiary,13.075093719,101.016531338,13.0752975689,101.021023156,718650.267498,1446310.80147,2
2521,176124967,,tertiary,13.0729248553,101.024929665,13.070097824,101.028475258,719563.150236,1446078.08958,2
2525,176124967,,tertiary,13.0657710438,101.038661211,13.0620276078,101.04101645,721058.999766,1445298.47179,6
2527,176124967,,tertiary,13.0595491935,101.044869007,13.0573110889,101.048838211,721737.946124,1444615.44845,6
2530,176124967,,tertiary,13.0563957267,101.058008236,13.0537275782,101.061548108,723166.100303,1444278.04999,6
2532,176124967,,tertiary,13.0507380229,101.064837839,13.0488273985,101.06895404,723912.075521,1443658.04022,6
2534,176124967,,tertiary,13.0461619471,101.072675539,13.0434859446,101.076389106,724766.471825,1443158.62339,6
2538,176124970,,tertiary,13.0881646,100.9929842,13.086784,100.9945117,716084.749864,1447736.83464,2
2539,176161029,ถนนเลี่ยงเมืองชล,trunk,13.3846142,101.0171847,13.3808865836,101.019763902,718445.07159,1480559.80851,10
2543,176161029,ถนนเลี่ยงเมืองชล,trunk,13.3675366727,101.018482969,13.363203836,101.017285687,718601.123122,1478671.30681,10
2553,176161033,ถนนเลี่ยงเมืองชล,trunk,13.4036895295,101.002942547,13.4078137964,101.001085969,716885.093288,1482657.966,10
2561,176167746,ถนนสุขุมวิท,trunk,13.4628203,100.9959195,13.4583767404,100.996728435,716071.367139,1489194.64456,10
2566,176167746,ถนนสุขุมวิท,trunk,13.4407130156,101.000641022,13.4362973617,101.001620704,716602.567252,1486752.61184,10
2580,177683327,หนองกระบอก,tertiary,12.9002438346,100.908685662,12.8989127224,100.913069062,707097.550453,1426874.43204,3
2592,177848727,บ้านบึง,trunk,13.2636946267,101.196574064,13.2671917315,101.193655371,737998.007909,1467344.09259,5
2606,177848728,,trunk,13.1925117823,101.247423654,13.1897251445,101.251053057,743580.803231,1459515.71916,1
2610,177848728,,trunk,13.181391717,101.261962081,13.1786143346,101.265598651,745168.33572,1458299.2759,1
2617,177848728,,trunk,13.1615965389,101.287082001,13.1604468711,101.291534556,747912.254671,1456133.27039,1
2622,177848728,,trunk,13.156685565,101.309571268,13.1557398251,101.314079221,750356.194521,1455612.06812,1
2623,177848728,,trunk,13.1557398251,101.314079221,13.1548031343,101.318589117,750846.056344,1455511.89656,1
2624,177848728,,trunk,13.1548031343,101.318589117,13.1536101633,101.323028453,751336.12477,1455412.73659,1
2625,177848728,,trunk,13.1536101633,101.323028453,13.1514390418,101.327056363,751818.807487,1455285.15174,1
2634,177848728,,trunk,13.12928357,101.356180972,13.12641702,101.359743627,755439.578798,1452626.31147,1
2636,177848728,,trunk,13.123550434,101.363306197,13.1206988515,101.366881081,756218.384737,1451999.04652,1
2644,177848728,,trunk,13.0971150245,101.388285703,13.0936998924,101.391302515,758955.631805,1449098.85904,1
2668,177849624,,tertiary,13.3289390771,101.468178446,13.330511898,101.472502675,767370.157328,1474840.57828,4
2675,177849624,,tertiary,13.3475909473,101.493240415,13.3518368508,101.494789709,770065.839568,1476932.1622,4
2682,177849624,,tertiary,13.3622504539,101.51561951,13.3661251512,101.51794101,772474.854819,1478579.24406,4
2685,177849624,,tertiary,13.3672581814,101.525469523,13.3689410571,101.529746604,773536.710773,1479144.38984,4
2691,177849632,,tertiary,13.3585567,101.5018394,13.3615418608,101.500268956,770985.55879,1478155.28183,4
2697,177849632,,tertiary,13.3711841908,101.486375693,13.374766178,101.484032444,769295.637042,1479536.06517,4
2700,177849632,,tertiary,13.3700859249,101.476373202,13.3666147,101.4707132,768212.889947,1479403.64329,4
2703,177930805,,tertiary,13.3106065136,101.245925028,13.309504993,101.250382068,743300.812511,1472583.21509,5
2706,177930805,,tertiary,13.3057398423,101.258668972,13.3011654,101.2620541,744686.894426,1472057.14557,5
2707,177931637,,tertiary,13.0082011,101.0663226,13.0102290985,101.062881652,724111.433324,1438952.5754,6
2709,177931637,,tertiary,13.0133517447,101.059772358,13.0164020697,101.056932864,723396.108007,1439516.73668,6
2720,177931637,,tertiary,13.0063681932,101.017629001,13.0029780617,101.015254302,718829.77934,1438707.36641,3
2726,177931637,,tertiary,12.9973096012,100.996478117,12.9974553,100.9918379,716542.794258,1437686.96062,3
2729,177931638,,tertiary,13.0279294875,101.062667307,13.0290146692,101.058237,723697.118197,1441132.32786,6
2741,177931638,,tertiary,13.0480635146,101.016017474,13.0484136824,101.011564962,718618.322346,1443319.50154,2
2743,177931638,,tertiary,13.0487060886,101.007009598,13.0505713,101.000515,717640.577322,1443382.85252,2
2746,178333948,,tertiary,13.0511963,100.9981906,13.0511519,100.9986636,716681.72109,1443650.83541,2
2751,178337735,,tertiary,13.0577860656,100.984452168,13.0582918192,100.980016815,715185.692554,1444368.26961,2
2752,178337735,,tertiary,13.0582918192,100.980016815,13.0581044504,100.975430501,714704.130941,1444420.4672,2
2754,178337735,,tertiary,13.058280589,100.970825489,13.0598802233,100.966751361,713707.118324,1444411.45474,2
2757,178337745,,tertiary,13.0533358,100.9920802,13.0520566,100.9940981,716017.014225,1443882.35051,2
2774,180042571,,secondary,13.3060867322,101.339650876,13.3044196272,101.343938129,753463.807606,1472176.64189,8
2776,180042571,,secondary,13.3027510227,101.34822473,13.3011464108,101.352536664,754396.598969,1471816.2254,8
2785,180042571,,secondary,13.2891171393,101.387329099,13.2877280399,101.391716771,758649.656321,1470347.61944,4
2787,180042571,,secondary,13.2865993627,101.396178952,13.2856995918,101.400698818,759611.656028,1470078.17299,4
2792,180042571,,secondary,13.2831079726,101.418944281,13.2822040691,101.423379635,762083.208152,1469715.60084,4
2798,180042577,,secondary,13.2899784841,101.26761688,13.2918976521,101.271792775,745672.584101,1470321.70724,5
2813,180042577,,secondary,13.2827598127,101.327629572,13.2836441222,101.332135748,752184.975105,1469582.80824,8
2814,180042577,,secondary,13.2836441222,101.332135748,13.2826045441,101.336622097,752672.519577,1469685.24203,8
2815,180042577,,secondary,13.2826045441,101.336622097,13.2814005163,101.341046288,753159.909014,1469574.7455,8
2824,180042577,,secondary,13.2631024167,101.370741695,13.2607490626,101.374671792,756878.979057,1467451.29695,1
2829,180042577,,secondary,13.2602050297,101.392309162,13.2579098569,101.396263903,759220.188586,1467152.9373,4
2831,180042577,,secondary,13.2552768424,101.400006505,13.2513811486,101.402305422,760059.920729,1466615.51543,4
2832,180042577,,secondary,13.2513811486,101.402305422,13.2473177588,101.404306555,760313.305178,1466186.75187,4
2835,180042577,,secondary,13.2392767954,101.407667844,13.2373612398,101.411625194,760907.590237,1464852.68319,4
2837,180042577,,secondary,13.2339241689,101.414614108,13.2324970448,101.418866556,761666.445109,1464267.53433,4
2851,180042577,,secondary,13.1971910065,101.461438917,13.1931641601,101.46347162,766783.490206,1460251.39033,4
2858,180042577,,secondary,13.1744840557,101.469184537,13.1731393526,101.472405808,767648.190537,1457746.43005,4
2866,180045127,,trunk,13.3753546,101.2763693,13.3709389269,101.27539395,746534.653927,1479778.73485,8
2879,180045127,,trunk,13.3175240589,101.268077502,13.3132682688,101.26652958,745694.728247,1473370.54456,5
2883,180045127,,trunk,13.3004466238,101.262043346,13.2961882915,101.260503889,745057.943552,1471474.68616,5
2884,180045127,,trunk,13.2961882915,101.260503889,13.2918969912,101.259071612,744895.367825,1471001.91643,5
2885,180045127,,trunk,13.2918969912,101.259071612,13.2876276718,101.257572445,744744.435265,1470525.60568,5
2891,180045127,,trunk,13.2663086315,101.249952753,13.2620298505,101.248472783,743781.608874,1467684.91188,5
2901,180600305,ถนนสุขุมวิท,trunk,12.7024225,101.0102288,12.7006049112,101.006014946,718289.477403,1405070.40253,7
2902,180600305,ถนนสุขุมวิท,trunk,12.7006049112,101.006014946,12.6987957047,101.001797332,717833.276226,1404865.76551,7
2914,180600305,ถนนสุขุมวิท,trunk,12.6752654111,100.958421207,12.6716778863,100.9556228,712684.272748,1402022.80197,7
2918,180600305,ถนนสุขุมวิท,trunk,12.6664512497,100.943952662,12.6661189791,100.939363498,711119.700558,1401035.84072,7
2924,180600305,ถนนสุขุมวิท,trunk,12.6680149978,100.916730988,12.6691737361,100.912282608,708161.055857,1401186.99725,7
2934,180600305,ถนนสุขุมวิท,trunk,12.6967293328,100.890993565,12.7011814056,100.890203734,705341.959017,1404343.52174,7
2935,180600305,ถนนสุขุมวิท,trunk,12.7011814056,100.890203734,12.7056343337,100.889419288,705252.589792,1404835.46973,7
2936,180600305,ถนนสุขุมวิท,trunk,12.7056343337,100.889419288,12.7100840503,100.888616184,705163.806664,1405327.51658,7
2938,180600305,ถนนสุขุมวิท,trunk,12.7145385652,100.887841218,12.7189987162,100.887112403,704985.250121,1406311.42332,7
2939,180600305,ถนนสุขุมวิท,trunk,12.7189987162,100.887112403,12.7234580757,100.887602879,704902.508892,1406804.31314,7
2940,180600305,ถนนสุขุมวิท,trunk,12.7234580757,100.887602879,12.7276364069,100.889339291,704952.201669,1407298.07634,7
2941,180600305,ถนนสุขุมวิท,trunk,12.7276364069,100.889339291,12.7317583848,100.891225755,705137.440829,1407761.73065,7
2944,180600305,ถนนสุขุมวิท,trunk,12.7400557905,100.894854064,12.7441683258,100.896762109,705726.392277,1409140.15808,7
2948,180600305,ถนนสุขุมวิท,trunk,12.7565605145,100.902361867,12.7607032326,100.904200801,706528.410279,1410972.19378,7
2953,180600305,ถนนสุขุมวิท,trunk,12.7772296614,100.91166085,12.781373742,100.913496787,707521.419202,1413266.45716,7
2961,180600305,ถนนสุขุมวิท,trunk,12.8121431392,100.916737731,12.8166557813,100.91649962,708044.100517,1417133.38419,7
2963,180600305,ถนนสุขุมวิท,trunk,12.8211703182,100.91629811,12.8255877573,100.915393014,707988.954528,1418131.80473,7
2966,180600305,ถนนสุขุมวิท,trunk,12.8343271214,100.913048278,12.8386864194,100.911836615,707625.313833,1419584.86562,7
2969,180600305,ถนนสุขุมวิท,trunk,12.8474277515,100.909507652,12.8518493708,100.908675456,707230.176505,1421031.47818,3
2972,180800077,ชัยพรวิถี 25,tertiary,12.9470537647,100.948095726,12.9507282,100.9508506,711335.7278,1432085.80186,3
2979,180800705,,secondary,12.9434280466,100.973404718,12.9447208203,100.977342581,714085.402979,1431705.70092,3
2981,180800705,,secondary,12.9485363828,100.979808835,12.9522789701,100.982275396,714776.028435,1432276.28843,3
2984,180804768,,secondary,12.9661217068,100.91488169,12.9642566198,100.918973341,707715.520873,1434168.27931,3
2986,180804768,,secondary,12.9613537285,100.922464194,12.9579553088,100.925460063,708542.279386,1433646.92367,3
2990,180858947,,secondary,13.4912668,101.275674,13.4872762837,101.277838359,746340.890198,1492605.8547,8
2992,180858947,,secondary,13.483284968,101.28000113,13.4792943689,101.282165233,746817.724895,1491726.86176,8
2993,180858947,,secondary,13.4792943689,101.282165233,13.4752698259,101.284253583,747056.210555,1491287.40241,8
2997,180858948,,secondary,13.4785639084,101.281883617,13.4825558757,101.279722154,747026.460564,1491206.27966,8
3001,181064045,,secondary,13.1123598,100.9865208,13.1079220434,100.987388879,715362.669617,1450408.44945,2
3008,181064045,,secondary,13.081358867,100.992924446,13.0769230648,100.993802904,716084.201139,1446983.74672,2
3010,181064045,,secondary,13.0724880937,100.994683359,13.068053719,100.995569728,716282.716676,1446003.72128,2
3019,181064045,,secondary,13.0319677489,100.996584772,13.027449291,100.996626918,716524.260216,1441521.87573,3
3021,181064045,,secondary,13.0229307205,100.996665173,13.0184120994,100.996681271,716540.840757,1440522.02218,3
3026,181064045,,secondary,13.0008766103,100.993053018,12.9966104538,100.991535042,716168.074594,1438078.72764,3
3030,181064045,,secondary,12.9838055878,100.986998257,12.9795378991,100.985483699,715525.864674,1436184.74567,3
3031,181064045,,secondary,12.9795378991,100.985483699,12.9755318,100.9840618,715365.201374,1435711.26159,3
3036,181421917,,tertiary,13.3414809428,101.067146514,13.3447515929,101.064852912,723897.440366,1475831.61339,10
3042,181421917,,tertiary,13.3663146958,101.058524596,13.370285421,101.056472522,722940.405329,1478571.79021,10
3049,181421917,,tertiary,13.3966230008,101.050196676,13.4008888823,101.0486941,722010.35062,1481918.01877,10
3051,181421917,,tertiary,13.4052912963,101.047931746,13.4075906,101.047879,721757.044152,1482875.15949,10
3052,181423683,,tertiary,13.3750251,101.0428846,13.3707233967,101.041472277,721237.978615,1479521.59311,10
3053,181423683,,tertiary,13.3707233967,101.041472277,13.366404612,101.040115847,721088.89457,1479044.33643,10
3062,181733919,,secondary,12.7285853,100.8913316,12.7287088,100.8909245,705353.065884,1407868.28845,7
3080,181737961,ถนนสุขุมวิท,trunk,12.8817866521,100.898469973,12.8776288727,100.900272804,706003.85324,1424824.09523,3
3082,181737961,ถนนสุขุมวิท,trunk,12.8734767266,100.902090745,12.8693142846,100.90388359,706403.680691,1423907.58826,3
3085,181737961,ถนนสุขุมวิท,trunk,12.8609906587,100.907472019,12.8567855114,100.909134239,706998.06602,1422530.44913,3
3086,181737961,ถนนสุขุมวิท,trunk,12.8567855114,100.909134239,12.8543579,100.9092317,707181.961497,1422066.52672,3
3092,182998533,,tertiary,13.141257344,101.303047733,13.1420197666,101.29851894,749664.323657,1453898.16924,1
3093,182998533,,tertiary,13.1420197666,101.29851894,13.1421006,101.2948362,749172.367035,1453978.05807,1
3095,183548353,,tertiary,12.706620489,100.964878545,12.7050660943,100.960749541,713359.640884,1405497.28803,7
3101,183548353,,tertiary,12.6878826253,100.952420545,12.6836100158,100.95092186,712021.924429,1403413.91185,7
3104,183548353,,tertiary,12.6749164819,100.952169623,12.6709658914,100.95029148,712005.400872,1401979.10809,7
3116,187956659,,secondary,13.2667087076,100.942008846,13.2711362156,100.94292957,710403.222626,1467448.85165,10
3127,189647425,ถนนพัฒนาการ,tertiary,12.9024575124,100.922521454,12.9068745691,100.923329723,708597.444593,1427130.57089,3
3134,193633859,พัทยากลาง,tertiary,12.9364047,100.8871933,12.9366645,100.8864615,704735.330683,1430858.00925,3
3135,193633860,พัทยากลาง,tertiary,12.9366645,100.8864615,12.9376617,100.8835898,704655.702183,1430886.16783,3
3137,193865916,,tertiary,13.2153157588,101.048814558,13.2144642394,101.044406015,722025.807615,1461854.67202,2
3138,193865916,,tertiary,13.2144642394,101.044406015,13.2120598654,101.040610487,721548.648726,1461756.54561,2
3142,193865916,,tertiary,13.2099237765,101.027979562,13.2105813001,101.023576391,719771.936174,1461239.66786,2
3143,193865916,,tertiary,13.2105813001,101.023576391,13.207024306,101.021078611,719293.998399,1461308.56454,2
3147,195519204,,tertiary,13.2993097,101.438477,13.2990981931,101.443060742,764183.092678,1471529.42645,4
3153,195519204,,tertiary,13.292455869,101.463025921,13.2917286228,101.467562896,766851.680149,1470797.03898,4
3155,195519204,,tertiary,13.2909061178,101.472097399,13.2892940207,101.476361089,767836.762481,1470635.25384,4
3163,195519204,,tertiary,13.2770406557,101.504156888,13.2740704989,101.507386022,771327.615365,1469135.2902,4
3166,195519204,,tertiary,13.2722533887,101.516081742,13.2710826047,101.520535757,772625.776894,1468618.42901,4
3167,195519204,,tertiary,13.2710826047,101.520535757,13.2696480629,101.524905218,773109.973977,1468493.71661,4
3171,195519204,,tertiary,13.2627853755,101.536563348,13.2612317621,101.540725299,774856.982556,1467592.9434,4
3174,195519204,,tertiary,13.2639646798,101.548972498,13.2618710528,101.552754478,776201.077785,1467737.18482,4
3177,195519204,,tertiary,13.2582507519,101.560699084,13.2566763,101.5626754,777478.994135,1467117.73776,4
3181,196961217,ทุงกลม-ตาลหมัน 29,tertiary,12.8917779484,100.968748851,12.8903501655,100.964523554,713624.044972,1425986.9955,3
3182,196961217,ทุงกลม-ตาลหมัน 29,tertiary,12.8903501655,100.964523554,12.8902035652,100.960581189,713166.614357,1425825.50581,3
3192,197144468,,secondary,13.3081288994,100.909997188,13.3111779051,100.913402712,706898.687462,1472004.97564,10
3200,197145999,ถนนสุขุมวิท,trunk,13.0785694,100.9201222,13.0742456441,100.921461344,708190.187621,1446614.05792,2
3206,197309348,,secondary,13.2972506106,100.928342585,13.296910404,100.923741826,708895.932607,1470816.67818,10
3210,197481720,,tertiary,13.3233286,101.0155827,13.3246915,101.0130644,718326.645015,1473777.09051,10
3212,197481721,,tertiary,13.3269844353,101.009094647,13.3296931108,101.005409951,717620.332972,1474175.91694,10
3218,197481726,,tertiary,13.3330801211,101.03470584,13.3374762203,101.034972641,720389.994219,1474872.99968,10
3222,197481729,,tertiary,13.3306667625,100.997574792,13.3266128153,100.999498662,716368.797111,1474573.30009,10
3237,197481738,,tertiary,13.3176133193,101.013304804,13.3187787,101.0110035,718084.935252,1473142.6914,10
3240,197881372,ถนนสุขุมวิท,trunk,13.1176658,100.9168234,13.1221712939,100.917162128,707799.58472,1450937.08877,2
3241,197881372,ถนนสุขุมวิท,trunk,13.1221712939,100.917162128,13.1266783879,100.917490028,707832.530367,1451435.86999,2
3245,197881372,ถนนสุขุมวิท,trunk,13.1393388625,100.914877423,13.1437455007,100.915054912,707570.343534,1453333.46184,2
3246,197881372,ถนนสุขุมวิท,trunk,13.1437455007,100.915054912,13.1480804773,100.916355705,707585.88309,1453821.17278,2
3270,198291598,,tertiary,13.0025727,100.9819587,13.0008230533,100.978201259,714962.879585,1438256.99595,3
3271,198291598,,tertiary,13.0008230533,100.978201259,12.9975973761,100.975287106,714556.70585,1438060.23347,3
3272,198291598,,tertiary,12.9975973761,100.975287106,12.9941871443,100.97250418,714243.290824,1437700.87107,3
3275,198291598,,tertiary,12.9911421628,100.964124511,12.9903580013,100.959607118,713037.652223,1436977.26566,3
3277,198291598,,tertiary,12.9896051803,100.955084343,12.9882995685,100.950797781,712058.075168,1436799.66257,3
3278,198291598,,tertiary,12.9882995685,100.950797781,12.9866752,100.9477447,711594.076679,1436651.63943,3
3292,203046129,,tertiary,13.2851802446,101.607444907,13.2808920821,101.606484756,782516.36084,1470151.07314,4
3293,203046129,,tertiary,13.2808920821,101.606484756,13.2766175978,101.605443571,782417.228785,1469675.31963,4
3300,203046129,,tertiary,13.2576809339,101.590073224,13.2543865686,101.587214503,780664.592233,1467087.51935,4
3307,203436234,,tertiary,13.4084091,101.4060189,13.4084852551,101.410435182,760547.54591,1483569.98611,8
3318,203436234,,tertiary,13.4079565814,101.454760632,13.4056770194,101.458744382,765829.155285,1483571.87982,8
3319,203436234,,tertiary,13.4056770194,101.458744382,13.4045222351,101.463089882,766263.310574,1483323.86936,8
3322,203436234,,tertiary,13.402718944,101.472130595,13.4019703979,101.476681037,767717.018923,1483010.94184,8
3326,203436234,,tertiary,13.3992279887,101.489664548,13.4012577611,101.493666598,769620.806024,1482643.63114,4
3331,203436234,,tertiary,13.4166017551,101.501350509,13.4157048064,101.505831697,770867.590749,1484579.42668,4
3333,203436234,,tertiary,13.4145653409,101.510296841,13.4134258036,101.51476193,771839.224883,1484363.86876,4
3336,203436234,,tertiary,13.4099100274,101.522929025,13.4078897373,101.526999308,773213.218998,1483862.54634,4
3342,207131110,,tertiary,13.3289069804,101.262911399,13.3307002141,101.258683278,745123.364703,1474625.15232,5
3343,207131110,,tertiary,13.3307002141,101.258683278,13.3330680018,101.254754058,744663.347257,1474819.43263,5
3345,207131110,,tertiary,13.3354396912,101.250827243,13.3378146154,101.246902413,743807.223072,1475336.20209,5
3347,207131110,,tertiary,13.3402164678,101.242994709,13.3426285955,101.239093507,742953.644006,1475857.14442,5
3356,207131110,,tertiary,13.3719141004,101.224679805,13.3762470051,101.22337296,740937.455682,1479347.07774,5
3358,207131110,,tertiary,13.3805860922,101.222087275,13.3847904418,101.220432985,740647.937782,1480304.23522,5
3359,207131110,,tertiary,13.3847904418,101.220432985,13.3886225833,101.217989327,740464.525074,1480767.89739,5
3361,208979807,,tertiary,13.3662127,101.4697998,13.3666147,101.4707132,767504.811029,1478967.83303,4
3365,214645217,,tertiary,13.4032420652,101.393285868,13.403190493,101.388735622,759173.505866,1482984.71044,8
3370,214645217,,tertiary,13.4022185548,101.377983101,13.4066820733,101.378479406,757516.572261,1482855.42103,8
3371,214645217,,tertiary,13.4066820733,101.378479406,13.4058485298,101.375040363,757565.589012,1483349.94034,8
3372,214645217,,tertiary,13.4058485298,101.375040363,13.4041182762,101.371145801,757193.870213,1483254.10191,8
3375,214645217,,tertiary,13.3982177682,101.364506441,13.3957073548,101.36067003,756060.647929,1482398.62153,8
3376,214645217,,tertiary,13.3957073548,101.36067003,13.3943729505,101.356354874,755647.631924,1482116.80993,8
3379,214645217,,tertiary,13.3918626542,101.347637475,13.3902915952,101.34369704,754239.606437,1481677.85581,8
3384,214645217,,tertiary,13.3847225213,101.327060517,13.3849513298,101.322550437,752017.534469,1480866.56866,8
3390,219185843,,primary,12.9301896449,101.035997609,12.93448615,101.03738019,720890.019562,1430294.1444,3
3391,219185843,,primary,12.93448615,101.03738019,12.9382382674,101.039944025,721036.291195,1430770.74258,3
3393,219185843,,primary,12.9422493554,101.042060111,12.9463267401,101.044045732,721537.354738,1431633.78543,3
3397,219185843,,primary,12.9585566915,101.050007267,12.962667959,101.051916421,722385.377255,1433445.09245,3
3400,219185843,,primary,12.9710177715,101.055440361,12.975192277,101.057203781,722963.887334,1434828.65487,3
3401,219185843,,primary,12.975192277,101.057203781,12.9793779925,101.058939428,723151.523848,1435292.10848,3
3404,219185843,,primary,12.9881808918,101.060795288,12.9926738644,101.061284093,723529.640913,1436732.45585,6
3410,219185843,,primary,13.0144175832,101.066817243,13.0189104548,101.067266584,724159.513947,1439640.8742,6
3411,219185843,,primary,13.0189104548,101.067266584,13.0227623476,101.069556213,724204.225063,1440138.41354,6
3416,219185843,,primary,13.0366368112,101.081368926,13.04010833,101.084318844,725718.223832,1442112.36341,6
3421,219185843,,primary,13.0540053017,101.096105436,13.0575524376,101.098958715,727301.119233,1444047.402,6
3426,219185843,,primary,13.0712917431,101.11092109,13.0743314345,101.114331262,728892.44448,1445973.56109,6
3428,219185843,,primary,13.0774439466,101.117670486,13.080896473,101.120642171,729618.904486,1446660.44737,6
3430,219185843,,primary,13.0843822164,101.123574648,13.0879885864,101.126343753,730252.913886,1447433.57175,6
3433,228395356,,secondary,13.3148863,100.9574198,13.3155456,100.9564218,712031.592194,1472792.59923,10
3439,238852138,ถนนสุขุมวิท,primary,13.4086978876,100.98928796,13.402529,100.9884544,715401.53182,1483200.18897,10
3441,238852139,ถนนสุขุมวิท,trunk,13.4233903007,100.999256739,13.4260369,101.001657,716468.183834,1484834.62867,10
3444,238852141,ถนนสุขุมวิท,primary,13.3377322229,100.972140017,13.3415728198,100.974570882,713606.616511,1475333.05735,10
3450,238852254,บ้านบึง,trunk,13.3532611,101.0045534,13.3512875283,101.008704604,717104.774764,1477079.45716,10
3452,238852254,บ้านบึง,trunk,13.3495317835,101.01294235,13.3485538038,101.01744751,718017.031528,1476674.16838,10
3456,238852254,บ้านบึง,trunk,13.3455153124,101.030885264,13.3443777203,101.035350127,719964.753507,1476245.58582,10
3457,238852254,บ้านบึง,trunk,13.3443777203,101.035350127,13.3433076254,101.039833277,720449.557209,1476123.67308,10
3458,238852254,บ้านบึง,trunk,13.3433076254,101.039833277,13.3422677502,101.044323818,720936.286697,1476009.25345,10
3461,238852254,บ้านบึง,trunk,13.3402426939,101.053317776,13.3392241697,101.05781333,722400.172182,1475682.15901,10
3462,238852254,บ้านบึง,trunk,13.3392241697,101.05781333,13.3378597436,101.062209518,722888.219845,1475573.48992,10
3463,238852254,บ้านบึง,trunk,13.3378597436,101.062209518,13.3370022937,101.066711919,723365.823775,1475426.46437,10
3466,238852254,บ้านบึง,trunk,13.3360306095,101.075886841,13.3338398839,101.079834253,724849.540935,1475236.41431,10
3469,238852254,บ้านบึง,trunk,13.3284863326,101.087268734,13.3258042961,101.090981941,726089.875449,1474411.94115,10
3470,238852254,บ้านบึง,trunk,13.3258042961,101.090981941,13.3231292728,101.094700366,726494.742908,1474118.54323,10
