segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long,x,y,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,order_list_of_workers,assigned_points
2310,164455786,,tertiary,13.2241079645,101.104432739,13.2206138417,101.101538525,728047.271458,1462877.55944,26828.5952125,17064.1024564,11148.8265022,56127.7693787,29675.3558679,31250.3211357,17914.0571895,17062.6260619,35124.9671522,43070.5543954,3;8;2;7;1;5;6;9;10;4,3
2312,164455786,,tertiary,13.2175769226,101.09812453,13.2143829768,101.094934264,727369.460512,1462149.12702,27273.9931624,16381.3686744,12120.8517856,55235.356928,30486.2737805,32235.8893221,16938.5868389,17090.9870632,34174.2030599,43823.6401542,3;2;7;8;1;5;6;9;10;4,3
2313,164455786,,tertiary,13.2143829768,101.094934264,13.2100272239,101.093709037,727026.554628,1461792.80674,27513.3362149,16060.5336233,12606.8533094,54796.9394118,30888.5594241,32726.9677613,16452.98507,17118.3005997,33705.2098081,44206.7661681,3;2;7;8;1;5;6;9;10;4,3
2315,164455786,,tertiary,13.2056671634,101.092498862,13.2013091387,101.09128112,726770.578649,1460826.15574,27537.239442,15132.2189682,13393.4767919,53797.2715329,31882.8165391,33543.3059821,15701.6293206,17683.6983372,32722.3197602,44589.6529045,3;2;7;8;1;5;9;6;10;4,3
2316,164455786,,tertiary,13.2013091387,101.09128112,13.196978678,101.089981961,726642.577443,1460342.81933,27562.8018924,14671.5847715,13797.1693481,53297.4276514,32380.0898394,33955.1759223,15336.5843352,17980.5906912,32231.253174,44788.2563341,3;2;7;8;1;9;5;6;10;4,3
2319,164455786,,tertiary,13.1909480631,101.083290246,13.188380521,101.079510492,725785.742302,1459189.11523,28205.0525966,13693.7746931,15196.7758326,51952.3240399,33659.0342764,35359.3961841,14014.210572,18412.103414,30820.9920599,45823.727179,2;7;3;8;1;9;5;6;10;4,2
2336,166625970,,tertiary,13.3083632672,101.589985069,13.309390451,101.594361861,780596.726886,1472697.47174,32281.1280533,58356.0103853,43472.7916504,93697.7565743,52739.3759536,29947.355177,70061.8827046,65072.8799465,79570.5998164,11128.3498297,10;6;1;3;5;2;8;7;9;4,10
2340,166627005,,tertiary,13.1789583027,101.413983124,13.1754696784,101.416719295,761656.621586,1458183.44123,8640.52346841,35108.1625004,26736.1826299,69968.5007454,45460.7231215,26103.7256281,48453.7739848,48907.5379697,55903.1313345,12940.9792784,1;10;6;3;2;5;7;8;9;4,1
2354,167031509,,tertiary,13.1026241153,101.252166278,13.0985856367,101.254226638,744184.043556,1449572.94313,10874.7374017,15838.9801915,20754.9070181,51825.8113937,44559.9678443,33975.9422286,30753.6074414,37960.4189647,36452.3843022,32028.2706431,1;2;3;7;10;6;9;8;5;4,1
2360,167032195,,tertiary,13.3155894,101.4584648,13.3196095471,101.460498651,766331.943613,1473352.58519,22380.7319732,46546.9928838,29365.7903513,84268.9939066,39536.9891198,16766.4774791,56803.124459,50796.1239058,68195.7079074,7624.70802611,10;6;1;3;5;2;8;7;9;4,10
2361,167032195,,tertiary,13.3196095471,101.460498651,13.3248644,101.4639309,766547.993716,1473799.71912,22871.7536785,46986.1913541,29646.5734945,84749.6229236,39514.9659097,16708.7307383,57170.1973993,51004.0833239,68641.8015803,7865.92919049,10;6;1;3;5;2;8;7;9;4,10
2363,167034156,,tertiary,13.1345455086,101.549107408,13.1348377626,101.553698899,776361.328039,1453412.35273,22747.0241946,48168.1712366,42137.8081542,78330.6994814,59279.3208711,37783.4171085,62814.6402175,64362.8482914,67450.0504958,14872.9224332,10;1;6;3;2;5;7;8;9;4,10
2373,167034156,,tertiary,13.1198886546,101.58229978,13.1227113,101.5848457,779978.681477,1451826.66822,26494.6703494,51535.0654612,46085.7591215,80490.4179082,63059.8966382,41346.7841065,66424.9776613,68300.748854,70399.4486097,17894.4647847,10;1;6;3;2;5;7;8;9;4,10
2380,168155310,,tertiary,13.1950547827,101.456684361,13.1989116,101.460398,766270.197296,1460009.89849,13602.234734,40069.4635899,30404.5424507,74565.6454841,47364.910704,26516.5654511,53268.6232223,52748.8066966,60829.8567835,8587.10307378,10;1;6;3;2;5;8;7;9;4,10
2381,169244325,,tertiary,13.2819468,101.2036211,13.2853829559,101.206181043,738744.046312,1469370.65279,20782.2781362,25557.4098566,1492.08190808,65982.1566314,24033.9545601,18928.2178031,30402.004211,23754.2735292,46151.626399,32222.0226416,3;6;1;8;5;2;7;10;9;4,3
2383,169244325,,tertiary,13.2898833589,101.206586751,13.293293,101.2069133,739057.715862,1470251.77646,21187.6064926,26491.1875306,2104.4385252,66914.4934836,23291.4236352,18093.9739338,31160.222693,23888.5944873,47056.2492413,31979.8368813,3;6;1;5;8;2;7;10;9;4,3
2400,169250046,,tertiary,13.1335655949,101.22898079,13.1319641209,101.233291349,741638.83005,1452974.70865,12177.9280844,14698.5284781,16747.4926252,53042.5633414,40606.7714938,31454.7277906,28090.1257278,33819.1227253,36199.9738835,32551.570905,1;2;3;7;6;10;8;9;5;4,1
2402,169250046,,tertiary,13.1295898102,101.237165142,13.1313719055,101.241351078,742530.388757,1452542.59937,11380.1969535,15289.1434148,17413.3076553,53197.7612832,41251.8958634,31573.7866197,28975.3183362,34782.6539181,36666.3461173,31949.1783857,1;2;3;7;6;10;8;9;5;4,1
2403,169250046,,tertiary,13.1313719055,101.241351078,13.1349276888,101.243075256,742982.640242,1452743.84541,10896.5300018,15783.8413902,17365.0667493,53624.3651216,41179.9775174,31244.3963274,29429.5905458,35009.2601628,37151.7371714,31455.0619596,1;2;3;7;6;10;8;9;5;4,1
2407,169250046,,tertiary,13.1482996881,101.245185077,13.1527571022,101.245854015,743381.776074,1454620.84412,10285.2623731,17032.1472312,15755.2901518,55387.3568766,39495.578014,29334.447527,29912.6483913,34199.1886305,38582.4288629,30271.8523735,1;3;2;6;7;10;8;9;5;4,1
2408,169250046,,tertiary,13.1527571022,101.245854015,13.1560794773,101.242961139,743449.922381,1455114.76755,10215.456439,17349.7868093,15328.5987973,55832.0159499,39044.7693778,28843.3741424,30022.1114292,33970.516301,38936.6865981,30006.8875094,1;3;2;6;10;7;8;9;5;4,1
2419,169615797,,tertiary,12.7136604,101.0012726,12.7169134851,101.004465567,717307.010622,1406306.32943,60690.8128561,41158.8200773,65930.649705,6285.72562147,87214.5237129,83908.2390938,46192.4752376,68209.2747105,25441.8051539,81149.5112982,4;9;2;7;1;3;8;10;6;5,4
2425,169615797,,tertiary,12.7375389483,101.012726106,12.7420463219,101.013017649,718530.693338,1408957.9899,57837.7443649,38273.4816814,63033.9972636,6818.48854928,84401.2539564,80987.850352,43672.5294427,65602.7577579,23121.8854196,78354.6101432,4;9;2;7;1;3;8;10;6;5,4
2427,169615797,,tertiary,12.7465276527,101.013606394,12.7510167029,101.013771371,718618.59342,1409953.29647,56996.2162039,37291.5007486,62057.91961,6946.19484813,83404.4086937,80047.3375595,42694.1867356,64612.6126366,22184.5006477,77557.7932709,4;9;2;7;1;3;8;10;6;5,4
2430,169615797,,tertiary,12.7585579352,101.018187498,12.761551,101.0205517,719105.799431,1411288.26942,55645.5562947,35874.3987697,60638.2717526,7685.34263409,82010.1644564,78631.4167881,41431.3838328,63304.6863022,21046.8118044,76245.1730511,4;9;2;7;1;3;8;10;6;5,4
2431,170714873,,tertiary,13.0268249,100.9571246,13.0302378443,100.956923328,712247.773432,1440919.52664,43712.2845447,17259.1712987,37717.492414,31745.6656344,54952.805485,57790.568351,11501.3208033,33735.2837424,9612.0547785,64285.376724,9;7;2;4;8;3;1;5;6;10,9
2434,170714873,,tertiary,13.037676906,100.959937017,13.0418959228,100.96125747,712543.618421,1442122.59916,43059.8210255,16667.6040155,36625.5531635,32954.6798955,53722.9619096,56721.9572596,10273.610237,32509.5171829,10807.7558999,63530.3157703,7;9;2;8;4;3;1;5;6;10,7
2438,170714873,,tertiary,13.0477065914,100.972622233,13.0495575953,100.976651256,713911.119558,1443243.00063,41426.7286707,15105.7351851,34876.7170638,34135.3497827,52196.892779,54964.5703061,9110.16653813,31292.8079869,11996.0041189,61833.1570811,7;9;2;8;4;3;1;5;6;10,7
2439,170714873,,tertiary,13.0495575953,100.976651256,13.0524472289,100.980176035,714346.587382,1443451.20914,40950.336561,14641.6272662,34430.9426374,34373.7139861,51854.1976066,54511.5841529,8930.11158141,31064.9907626,12256.2916455,61351.0192598,7;9;2;8;4;3;1;5;6;10,7
2443,173734521,,trunk,12.9686180663,100.975354886,12.9710636976,100.971481168,714275.490837,1434494.49494,44360.8301698,18419.2255715,41583.5413173,25445.2539999,60392.0160367,61300.2366953,17866.2417289,40018.6968279,3578.22257181,65409.7726213,9;7;2;4;8;3;1;5;6;10,9
2450,173734521,,trunk,12.9859348664,100.948364611,12.9884085713,100.944508434,711332.069996,1436387.97948,46202.9892974,19850.868309,41780.2888105,27212.3655476,59520.4659833,61740.6405651,16112.434328,38337.5399174,5237.06400151,67081.8803081,9;7;2;4;8;3;1;5;6;10,9
2452,173734521,,trunk,12.9909130862,100.940672861,12.9939545388,100.937301288,710493.289441,1436932.42018,46760.7624918,20348.6832663,41886.0209695,27781.0110131,59303.0428382,61898.2257527,15715.0946081,37899.1910284,6011.14012059,67581.8116864,9;7;2;4;8;3;1;5;6;10,9
2455,173880071,เทพประสิทธิ์,tertiary,12.9091268,100.8960595,12.9089619905,100.891455962,705719.856628,1427847.08395,55050.5810357,29253.7322986,51967.9769849,19608.0010063,69504.1508886,71868.800701,25721.7670266,47670.117157,7734.82484623,76158.2499896,9;4;7;2;8;3;1;5;6;10,9
2466,173882901,พัทยาใต้,tertiary,12.9229581054,100.883825976,12.9240036397,100.87939708,704380.850501,1429367.58743,55504.8459614,29444.7324554,51610.921624,21480.3988041,68616.8133493,71607.5552673,24742.6083024,46486.7307134,8479.43390997,76543.567746,9;4;7;2;8;3;1;5;6;10,9
2471,174262325,,trunk,12.9961366559,100.935865053,12.9926741168,100.938816718,709967.242909,1437506.40474,47031.5271209,20584.3372843,41788.0392171,28381.9972122,58958.5976392,61835.4491613,15267.5400566,37405.2834775,6740.93080604,67798.6657083,9;7;2;4;8;3;1;5;6;10,9
2472,174262325,,trunk,12.9926741168,100.938816718,12.9900241182,100.942534397,710290.412231,1437125.73345,46874.4710554,20448.2996913,41867.9915098,27983.7381145,59195.3879989,61893.4513844,15566.8217701,37735.3487011,6265.18366662,67676.9450872,9;7;2;4;8;3;1;5;6;10,9
2475,174262325,,trunk,12.9850600191,100.950235732,12.9825896126,100.954094074,711535.835314,1436292.73553,46054.7762214,19717.7574411,41729.0317204,27115.0133981,59540.8564553,61676.9704999,16180.0733611,38410.3855471,5097.129223,66944.9999052,9;7;2;4;8;3;1;5;6;10,9
2481,174262325,,trunk,12.970164504,100.973335173,12.9676957075,100.977193844,714055.001979,1434663.90559,44479.3765374,18490.7209442,41565.2344129,25592.7166265,60293.7576374,61304.8727429,17689.3743182,39857.0258498,3637.87749061,65516.315058,9;7;2;4;8;3;1;5;6;10,9
2486,174470648,,tertiary,13.0918274599,100.89214958,13.0950079787,100.894073121,705145.267129,1448058.10038,48998.3227193,23753.2022023,38425.375191,39431.0643899,51602.0060001,58445.4471708,9440.55420077,28408.2783917,18341.1816244,68492.7994672,7;9;2;8;3;4;1;5;6;10,7
2491,174470648,,tertiary,13.1030157183,100.910576347,13.1039805,100.9152322,707134.390019,1449311.02654,46863.5724512,21937.3086568,36074.9763687,40393.3559524,49516.7338939,56100.4999931,7102.54596652,26550.47687,18817.2851794,66235.4840862,7;9;2;8;3;4;1;5;6;10,7
2495,176114620,ถนนเลี่ยงเมืองชล,trunk,13.3315053,100.9861124,13.3315165863,100.981561248,715126.048908,1474656.1238,43304.8415396,31902.3926396,22819.6893259,65566.553495,24197.154932,38024.6533136,22365.087029,452.987932933,43412.5160271,56260.1218577,8;7;3;5;2;6;1;9;10;4,8
2496,176114620,ถนนเลี่ยงเมืองชล,trunk,13.3315165863,100.981561248,13.3322413851,100.977006812,714632.903189,1474653.43388,43743.0573847,32114.3438422,23297.8906504,65540.0667038,24538.4836277,38507.7155501,22333.1929577,929.677255196,43384.3091363,56748.655683,8;7;3;5;2;6;9;1;10;4,8
2499,176114992,ถนนเลี่ยงเมืองชล,trunk,13.3315538,100.9856017,13.3348210268,100.988518389,715070.669531,1474661.04784,43356.3749609,31930.6035851,22874.6191413,65568.613987,24231.4131884,38077.8029301,22366.17966,506.655598034,43414.2879797,56315.6673197,8;7;3;5;2;6;1;9;10;4,8
2500,176114992,ถนนเลี่ยงเมืองชล,trunk,13.3348210268,100.988518389,13.3380697,100.9917285,715383.810503,1475025.09169,43246.0620089,32127.7328244,22662.6173507,65948.8590577,23751.675201,37697.0771854,22752.417364,557.093399408,43796.3110043,56054.6381053,8;3;7;5;2;6;1;9;10;4,8
2501,176115909,,tertiary,13.0883636,100.9875146,13.088389,100.9893799,715491.332694,1447754.18501,38835.4278655,13440.8615952,30524.3911572,38760.1900896,47417.2023192,50673.735217,4983.3160199,26738.8116947,16685.5146896,58732.7794991,7;2;9;8;3;4;1;5;6;10,7
2502,176115912,,tertiary,13.0883636,100.9875146,13.0886652102,100.982948326,715491.332694,1447754.18501,38835.4278655,13440.8615952,30524.3911572,38760.1900896,47417.2023192,50673.735217,4983.3160199,26738.8116947,16685.5146896,58732.7794991,7;2;9;8;3;4;1;5;6;10,7
2512,176124967,,tertiary,13.086784,100.9945117,13.0828212421,100.996409248,716251.630619,1447585.38069,38120.4203397,12664.361948,30107.3065441,38673.9763864,47323.1287673,50241.249804,5471.15728294,26916.7367797,16667.5882609,58073.0419125,7;2;9;8;3;1;4;5;6;10,7
2516,176124967,,tertiary,13.0740596833,101.003066594,13.0736980356,101.007521736,717190.66586,1446184.79277,37499.9381833,11608.4821042,30499.2565762,37409.2719158,48360.6426933,50569.343843,7153.74448094,28355.7268428,15552.2120564,57686.7835209,7;2;9;8;3;4;1;5;6;10,7
2517,176124967,,tertiary,13.0736980356,101.007521736,13.0739971207,101.012072913,717674.228657,1446148.60461,37038.3311629,11124.05935,30210.6365143,37447.3669466,48252.9152677,50260.8379794,7441.27535918,28423.921088,15666.4454154,57250.1939474,7;2;9;8;3;1;4;5;6;10,7
2518,176124967,,tertiary,13.0739971207,101.012072913,13.075093719,101.016531338,718167.629865,1446185.61664,36550.2503121,10632.0445596,29864.5036208,37565.4977695,48076.8071732,49895.0165247,7695.63243862,28428.2165504,15866.7727981,56778.0650987,7;2;9;8;3;1;4;5;6;10,7
2519,176124967,,tertiary,13.075093719,101.016531338,13.0752975689,101.021023156,718650.267498,1446310.80147,36051.6844293,10154.8495436,29461.0070526,37774.4432382,47823.2224913,49474.1106037,7898.1443976,28352.2993294,16157.6009291,56283.4566439,7;2;9;8;3;1;4;5;6;10,7
2521,176124967,,tertiary,13.0729248553,101.024929665,13.070097824,101.028475258,719563.150236,1446078.08958,35223.3581189,9233.90722337,29076.9714613,37724.9851719,47808.3184756,49030.3305673,8682.08776125,28697.0364331,16308.3211171,55525.3988774,7;2;9;8;3;1;4;5;6;10,7
2525,176124967,,tertiary,13.0657710438,101.038661211,13.0620276078,101.04101645,721058.999766,1445298.47179,33989.3057288,7752.94614481,28832.3740059,37308.9996378,48212.5106932,48638.5052686,10294.1685312,29709.947332,16325.4127764,54454.999191,2;7;9;3;8;1;4;5;6;10,2
2527,176124967,,tertiary,13.0595491935,101.044869007,13.0573110889,101.048838211,721737.946124,1444615.44845,33541.723219,7159.50777178,29030.89279,36827.0856629,48736.4902872,48734.8328544,11256.7132321,30511.8331438,16117.8668079,54116.3637464,2;7;9;3;8;1;4;6;5;10,2
2530,176124967,,tertiary,13.0563957267,101.058008236,13.0537275782,101.061548108,723166.100303,1444278.04999,32294.8004898,5837.63536204,28585.5507217,36920.2014207,48798.4586239,48119.5432204,12548.0946779,31160.3157831,16702.3655875,52967.8605782,2;7;9;3;8;1;4;6;5;10,2
2532,176124967,,tertiary,13.0507380229,101.064837839,13.0488273985,101.06895404,723912.075521,1443658.04022,31805.1825202,5342.93360165,28772.6429493,36573.2298837,49286.5490434,48170.5907471,13518.0791173,31948.9924684,16719.7410589,52571.8912336,2;7;9;3;1;8;4;6;5;10,2
2534,176124967,,tertiary,13.0461619471,101.072675539,13.0434859446,101.076389106,724766.471825,1443158.62339,31192.0197283,4832.58233595,28835.2851591,36400.3023669,49654.2144702,48080.1283456,14494.5772369,32662.0248881,16955.0386375,52038.9923152,2;7;9;3;1;8;4;6;5;10,2
2538,176124970,,tertiary,13.0881646,100.9929842,13.086784,100.9945117,716084.749864,1447736.83464,38255.5526011,12851.2528272,30116.2072116,38805.246326,47234.6676866,50256.1244058,5257.61008693,26761.4715205,16780.3480512,58179.1386635,7;2;9;8;3;1;4;5;6;10,7
2539,176161029,ถนนเลี่ยงเมืองชล,trunk,13.3846142,101.0171847,13.3808865836,101.019763902,718445.07159,1480559.80851,43572.9718225,36239.0481497,22016.4231221,71697.9817448,17690.8809454,33934.0493948,28634.0960452,6722.82480153,49586.3203635,54114.4917996,8;5;3;7;6;2;1;9;10;4,8
2543,176161029,ถนนเลี่ยงเมืองชล,trunk,13.3675366727,101.018482969,13.363203836,101.017285687,718601.123122,1478671.30681,42359.12974,34386.8312428,20959.8228395,69833.2548732,18891.9656676,33942.5111644,26804.2058751,5174.60669074,47730.6060672,53528.5677217,8;5;3;7;6;2;1;9;10;4,8
2553,176161033,ถนนเลี่ยงเมืองชล,trunk,13.4036895295,101.002942547,13.4078137964,101.001085969,716885.093288,1482657.966,46075.8513822,38705.6821438,24458.1707893,73661.2547683,17651.9959211,35435.1408396,30494.0287337,8273.68616163,51518.4741201,56167.0080354,8;5;3;7;6;2;1;9;10;4,8
2561,176167746,ถนนสุขุมวิท,trunk,13.4628203,100.9959195,13.4583767404,100.996728435,716071.367139,1489194.64456,50883.0415617,45192.5740604,29179.8481638,80134.7839593,15890.8500621,36850.8402767,36934.1826347,14710.9998683,57981.4318586,59055.2862863,8;5;3;6;7;2;1;9;10;4,8
2566,176167746,ถนนสุขุมวิท,trunk,13.4407130156,101.000641022,13.4362973617,101.001620704,716602.567252,1486752.61184,48866.223543,42700.1339146,27152.3636392,77728.0626337,16048.2226888,35962.7189335,34541.0205074,12304.8961705,55579.2905326,57691.6092228,8;5;3;7;6;2;1;9;10;4,8
2580,177683327,หนองกระบอก,tertiary,12.9002438346,100.908685662,12.8989127224,100.913069062,707097.550453,1426874.43204,54350.1560254,28810.2297803,51931.8267384,18288.8032053,69911.8844983,71735.6313422,26277.7623492,48362.614251,7097.05534478,75498.2001442,9;4;7;2;8;3;1;5;6;10,9
2592,177848727,บ้านบึง,trunk,13.2636946267,101.196574064,13.2671917315,101.193655371,737998.007909,1467344.09259,20004.6644876,23400.515329,1940.06492006,63827.9990858,25783.3197298,20896.3371887,28676.8279631,23560.1549845,44061.7073741,32897.9981867,3;1;6;2;8;5;7;10;9;4,3
2606,177848728,,trunk,13.1925117823,101.247423654,13.1897251445,101.251053057,743580.803231,1459515.71916,11087.5836484,20148.5112395,11510.9112136,59575.451905,34919.5173857,24646.1046242,30869.1789194,31782.3884766,41868.8301835,28387.4701492,1;3;2;6;10;7;8;5;9;4,1
2610,177848728,,trunk,13.181391717,101.261962081,13.1786143346,101.265598651,745168.33572,1458299.2759,9148.73104834,20581.9373098,13414.911041,59430.1509883,36621.0118823,25293.2325509,32168.2326853,33757.4003245,42268.7799777,27238.3002199,1;3;2;6;10;7;8;5;9;4,1
2617,177848728,,trunk,13.1615965389,101.287082001,13.1604468711,101.291534556,747912.254671,1456133.27039,5881.11302224,21718.197748,16807.7190758,59287.0413666,39685.6033392,26792.1596397,34564.6067678,37208.6286955,43133.7531703,25528.585298,1;3;2;10;6;7;8;5;9;4,1
2622,177848728,,trunk,13.156685565,101.309571268,13.1557398251,101.314079221,750356.194521,1455612.06812,3382.21553841,23677.6966454,18823.5149714,60408.4083408,41211.8807895,27019.7521644,36945.0868284,39598.6652147,44870.1752383,23604.9705724,1;3;10;2;6;7;8;5;9;4,1
2623,177848728,,trunk,13.1557398251,101.314079221,13.1548031343,101.318589117,750846.056344,1455511.89656,2882.24365882,24084.2017342,19238.1567043,60646.3523844,41525.3388023,27088.5921548,37424.4496509,40077.2845851,45229.1129275,23230.4100346,1;3;10;2;6;7;8;5;9;4,1
2624,177848728,,trunk,13.1548031343,101.318589117,13.1536101633,101.323028453,751336.12477,1455412.73659,2382.29769439,24494.7530571,19656.2118183,60888.3751226,41841.6280955,27165.4432842,37904.6334179,40556.1262277,45591.4183683,22859.9484182,1;3;10;2;6;7;8;5;9;4,1
2625,177848728,,trunk,13.1536101633,101.323028453,13.1514390418,101.327056363,751818.807487,1455285.15174,1883.61164757,24890.9334946,20092.2534053,61107.2335179,42182.9030977,27279.8079784,38375.7722756,41042.2385158,45935.1698805,22515.8468569,1;3;10;2;6;7;8;5;9;4,1
2634,177848728,,trunk,13.12928357,101.356180972,13.12641702,101.359743627,755439.578798,1452626.31147,2887.45488736,27498.9920177,24554.5203694,61640.0834307,46288.74267,30096.1462781,41884.7794157,45491.072903,47817.5312505,21274.2169426,1;10;3;2;6;7;8;5;9;4,1
2636,177848728,,trunk,13.123550434,101.363306197,13.1206988515,101.366881081,756218.384737,1451999.04652,3867.82832039,28109.9987974,25552.8079862,61758.3825184,47228.3586766,30808.9290446,42664.0615858,46475.8504597,48243.7148625,21162.6219523,1;10;3;2;6;7;8;5;9;4,1
2644,177848728,,trunk,13.0971150245,101.388285703,13.0936998924,101.391302515,758955.631805,1449098.85904,7854.56935139,30338.5533682,29530.0119329,61848.6416454,51135.9049693,34113.0751465,45515.8872495,50289.438798,49618.4484897,21721.8475605,1;10;3;2;6;7;9;8;5;4,1
2668,177849624,,tertiary,13.3289390771,101.468178446,13.330511898,101.472502675,767370.157328,1474840.57828,24195.074981,48267.6642556,30635.2349973,86075.2206109,39774.2992888,16914.4661249,58326.5594636,51822.7018958,69932.4671976,8374.28702451,10;6;1;3;5;2;8;7;9;4,10
2675,177849624,,tertiary,13.3475909473,101.493240415,13.3518368508,101.494789709,770065.839568,1476932.1622,27465.3607363,51679.2557359,33708.746773,89416.521916,41388.9539511,18616.8692626,61626.7778488,54571.7591262,73344.1894413,9723.00512223,10;6;1;3;5;2;8;7;9;4,10
2682,177849624,,tertiary,13.3622504539,101.51561951,13.3661251512,101.51794101,772474.854819,1478579.24406,30240.0325721,54594.5816708,36448.1923687,92239.6623653,43080.390599,20544.1813376,64495.2204536,57072.7076591,76255.2714418,11444.0495903,10;6;1;3;5;2;8;7;9;4,10
2685,177849624,,tertiary,13.3672581814,101.525469523,13.3689410571,101.529746604,773536.710773,1479144.38984,31346.7465417,55783.4908864,37621.1399486,93365.3057747,43914.9488071,21489.8439677,65695.1944591,58174.3459542,77439.1445568,12189.2548759,10;6;1;3;5;2;8;7;9;4,10
2691,177849632,,tertiary,13.3585567,101.5018394,13.3615418608,101.500268956,770985.55879,1478155.28183,28995.6729874,53151.563912,34899.9191367,90943.5526966,41813.6006076,19178.2173296,62962.6204675,55557.7789205,74826.0990411,10911.0010422,10;6;1;3;5;2;8;7;9;4,10
2697,177849632,,tertiary,13.3711841908,101.486375693,13.374766178,101.484032444,769295.637042,1479536.06517,29174.957718,52692.6781038,33670.4938138,90915.642392,39762.2241748,17242.8300589,62017.9294255,53983.0977136,74403.2183337,12395.1441454,10;6;1;3;5;2;8;7;9;4,10
2700,177849632,,tertiary,13.3700859249,101.476373202,13.3666147,101.4707132,768212.889947,1479403.64329,28495.4738668,51779.0945973,32600.4139602,90130.5787288,38782.6040155,16203.258981,60987.7689192,52892.7237371,73495.2816776,12451.4832464,10;6;1;3;5;2;8;7;9;4,10
2703,177930805,,tertiary,13.3106065136,101.245925028,13.309504993,101.250382068,743300.812511,1472583.21509,20493.4232751,30433.5584321,6943.81709161,70836.4032505,22931.1178478,13449.5662114,35976.4511607,27817.8205041,51415.2389085,28106.7019819,3;6;1;5;8;10;2;7;9;4,3
2706,177930805,,tertiary,13.3057398423,101.258668972,13.3011654,101.2620541,744686.894426,1472057.14557,19361.0382705,30667.0371949,7969.55315159,70998.8884135,24106.3183,12983.9592826,36846.5618059,29239.9046025,51839.3642615,26647.1344497,3;6;1;5;10;8;2;7;9;4,3
2707,177931637,,tertiary,13.0082011,101.0663226,13.0102290985,101.062881652,724111.433324,1438952.5754,33581.4075697,8319.84907054,32932.5063812,32251.4947937,53910.4967089,51936.1835948,17053.2345781,36557.3375785,13786.6007956,54673.7930379,2;9;7;4;3;1;8;6;5;10,2
2709,177931637,,tertiary,13.0133517447,101.059772358,13.0164020697,101.056932864,723396.108007,1439516.73668,33953.2365988,8305.95289813,32713.0093545,32509.2291496,53457.6889689,51858.9456222,16168.7629885,35845.7461468,13531.3315664,55000.5744646,2;9;7;4;3;1;8;6;5;10,2
2720,177931637,,tertiary,13.0063681932,101.017629001,13.0029780617,101.015254302,718829.77934,1438707.36641,38414.2331434,12247.8167545,35585.1769322,30373.9004018,55137.0982556,55178.673699,14623.0712469,35935.6778172,9645.55625196,59373.8397441,9;2;7;4;3;8;1;5;6;10,9
2726,177931637,,tertiary,12.9973096012,100.996478117,12.9974553,100.9918379,716542.794258,1437686.96062,40918.2515774,14710.2287825,37670.0293105,28914.4055137,56696.0960985,57390.2166672,14960.5073465,36819.3991497,7475.36409093,61870.1242315,9;2;7;4;8;3;1;5;6;10,9
2729,177931638,,tertiary,13.0279294875,101.062667307,13.0290146692,101.058237,723697.118197,1441132.32786,32978.5821576,6931.19718194,31124.9792276,34126.4045206,51815.0182928,50354.3084113,15119.500705,34341.3472326,14791.1304818,53940.4688014,2;9;7;3;1;4;8;6;5;10,2
2741,177931638,,tertiary,13.0480635146,101.016017474,13.0484136824,101.011564962,718618.322346,1443319.50154,36909.5044725,10480.4694481,31854.0512213,34831.9627221,50716.6194833,51726.7267074,10349.4763309,31324.2084928,13413.4252961,57492.2012992,7;2;9;8;3;4;1;5;6;10,7
2743,177931638,,tertiary,13.0487060886,101.007009598,13.0505713,101.000515,717640.577322,1443382.85252,37819.7537453,11418.4090776,32385.8162392,34713.8804973,50915.6844961,52321.5620182,9850.28511822,31180.3388669,13065.1382702,58356.7480441,7;2;9;8;3;4;1;5;6;10,7
2746,178333948,,tertiary,13.0511963,100.9981906,13.0511519,100.9986636,716681.72109,1443650.83541,38655.2940141,12306.4344364,32766.8875538,34828.366212,50931.5878198,52764.0467063,9240.22296775,30862.9072292,12982.8700684,59125.6329115,7;2;9;8;3;4;1;5;6;10,7
2751,178337735,,tertiary,13.0577860656,100.984452168,13.0582918192,100.980016815,715185.692554,1444368.26961,39893.4869076,13686.2856448,33188.0241939,35360.6137989,50712.0256271,53269.1229755,8142.76711614,30126.8518505,13300.2047316,60224.1732789,7;9;2;8;3;4;1;5;6;10,7
2752,178337735,,tertiary,13.0582918192,100.980016815,13.0581044504,100.975430501,714704.130941,1444420.4672,40344.5627332,14159.8965737,33471.8206639,35368.6206786,50821.1879472,53568.759822,8008.53121961,30084.3232206,13267.8087328,60650.2534325,7;9;2;8;3;4;1;5;6;10,7
2754,178337735,,tertiary,13.058280589,100.970825489,13.0598802233,100.966751361,713707.118324,1444411.45474,41310.4359547,15153.1245113,34158.4327744,35289.3656867,51170.6912114,54279.8379154,7936.22203864,30137.7936953,13140.164034,61578.4579097,7;9;2;8;3;4;1;5;6;10,7
2757,178337745,,tertiary,13.0533358,100.9920802,13.0520566,100.9940981,716017.014225,1443882.35051,39226.0233403,12924.2677323,33011.0713423,34969.5658267,50910.4939646,53046.2244379,8814.48782296,30614.1682098,13014.6247822,59644.6499546,7;2;9;8;3;4;1;5;6;10,7
